# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		8945		4720		3014
1		8367		9440		3048
2		7949		14160		3166
3		7573		18880		3146
4		7319		23600		3199
5		7055		28320		3153
6		6952		33040		3190
7		6793		37760		3195
8		6592		42480		3203
9		6488		47200		3216
10		6324		51920		3235
11		6191		56640		3194
12		5996		61360		3216
13		5965		66080		3238
14		5899		70800		3272
15		5855		75520		3266
16		5781		80240		3282
17		5608		84960		3309
18		5554		89680		3254
19		5528		94400		3270
20		5464		99120		3244
21		5354		103840		3257
22		5316		108560		3267
23		5310		113280		3298
24		5250		118000		3246
25		5250		122720		3278
26		5275		127440		3275
27		5245		132160		3293
28		5154		136880		3288
29		5124		141600		3266
30		5042		146320		3297
31		5058		151040		3331
32		5043		155760		3333
33		5020		160480		3305
34		4948		165200		3312
35		4922		169920		3335
36		4924		174640		3311
37		4840		179360		3306
38		4837		184080		3293
39		4755		188800		3292
40		4771		193520		3304
41		4697		198240		3311
42		4666		202960		3302
43		4692		207680		3310
44		4660		212400		3324
45		4629		217120		3298
46		4637		221840		3304
47		4667		226560		3301
48		4648		231280		3304
49		4544		236000		3305
50		4532		240720		3302
51		4523		245440		3327
52		4518		250160		3305
53		4542		254880		3317
54		4525		259600		3300
55		4517		264320		3328
56		4474		269040		3313
57		4513		273760		3308
58		4497		278480		3294
59		4406		283200		3319
60		4410		287920		3283
61		4423		292640		3317
62		4362		297360		3318
63		4376		302080		3316
64		4344		306800		3311
65		4431		311520		3322
66		4377		316240		3301
67		4334		320960		3307
68		4298		325680		3300
69		4226		330400		3324
70		4286		335120		3322
71		4292		339840		3327
72		4266		344560		3333
73		4215		349280		3362
74		4276		354000		3338
75		4292		358719		3352
76		4208		363439		3335
77		4206		368159		3337
78		4139		372878		3343
79		4169		377598		3348
80		4159		382318		3342
81		4144		387036		3346
82		4080		391756		3356
83		4051		396476		3355
84		4038		401195		3363
85		3996		405914		3359
86		3992		410631		3333
87		3940		415350		3359
88		3906		420062		3328
89		3891		424773		3343
90		3871		429484		3349
91		3753		430010		3335
92		3683		430475		3326
93		3612		430860		3339
94		3536		431210		3349
95		3508		431509		3333
96		3489		431781		3337
97		3427		432077		3326
98		3365		432297		3340
99		3345		432505		3332
100		3329		432711		3331
101		3290		432880		3336
102		3260		433054		3342
103		3244		433222		3342
104		3221		433352		3332
105		3191		433483		3335
106		3186		433596		3337
107		3165		433706		3331
108		3163		433843		3336
109		3146		433944		3337
110		3121		434040		3341
111		3123		434141		3336
112		3111		434252		3348
113		3114		434337		3351
114		3107		434435		3356
115		3086		434529		3361
116		3079		434631		3362
117		3055		434700		3366
118		3042		434777		3360
119		3021		434843		3350
120		3026		434913		3354
121		3013		434974		3352
122		3017		435036		3356
123		3007		435094		3355
124		2991		435142		3358
125		2982		435173		3360
126		2981		435204		3365
127		2973		435239		3356
128		2963		435274		3354
129		2956		435297		3350
130		2954		435327		3348
131		2950		435359		3351
132		2946		435393		3349
133		2942		435412		3352
