# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		5213		2395		1816
1		4289		4790		1670
2		4130		7185		1654
3		4159		9580		1707
4		4075		11974		1719
5		4055		14368		1671
6		4009		16763		1734
7		3982		19158		1738
8		4022		21553		1704
9		3955		23948		1699
10		3931		26342		1719
11		3881		28737		1692
12		3874		31131		1696
13		3828		33526		1722
14		3818		35921		1715
15		3789		38315		1731
16		3713		40709		1728
17		3736		43103		1694
18		3666		45496		1715
19		3633		47888		1714
20		3624		50282		1732
21		3570		52677		1738
22		3510		55072		1687
23		3481		57466		1674
24		3428		59860		1697
25		3375		62254		1722
26		3315		64649		1691
27		3284		67044		1703
28		3267		69438		1675
29		3219		71832		1683
30		3170		74221		1705
31		3142		76616		1714
32		3004		77980		1708
33		2935		79274		1724
34		2870		80583		1755
35		2844		81852		1755
36		2781		83077		1761
37		2726		84278		1763
38		2698		85428		1751
39		2668		86578		1770
40		2650		87704		1761
41		2632		88800		1746
42		2604		89891		1737
43		2591		90975		1752
44		2565		92035		1759
45		2549		93071		1766
46		2534		94104		1773
47		2517		95125		1775
48		2506		96137		1773
49		2501		97130		1784
50		2487		98111		1784
51		2482		99079		1783
52		2482		100042		1784
53		2468		101003		1786
54		2462		101954		1792
55		2450		102895		1779
56		2451		103827		1788
57		2446		104754		1785
58		2447		105672		1779
59		2442		106587		1780
60		2441		107506		1787
61		2432		108428		1785
62		2429		109334		1781
63		2427		110245		1786
64		2421		111142		1783
65		2420		112039		1787
66		2415		112936		1785
67		2413		113827		1782
68		2414		114722		1780
69		2412		115618		1781
70		2412		116503		1785
71		2409		117385		1791
72		2406		118260		1789
73		2405		119134		1790
74		2402		120014		1785
75		2399		120882		1790
76		2397		121754		1790
77		2396		122622		1791
78		2398		123488		1788
79		2394		124357		1790
80		2393		125221		1788
81		2394		126085		1789
82		2397		126952		1785
83		2395		127817		1786
84		2392		128682		1784
85		2391		129541		1784
86		2389		130402		1788
87		2386		131257		1783
88		2384		132112		1786
89		2387		132965		1781
90		2390		133815		1778
91		2388		134670		1775
92		2387		135522		1776
93		2385		136371		1777
94		2381		137221		1779
95		2377		138070		1777
96		2373		138916		1780
97		2373		139764		1780
98		2370		140607		1781
99		2370		141448		1779
100		2371		142290		1780
101		2829		144684		1764
102		2976		147079		1762
103		3032		149474		1764
104		3012		151867		1747
105		3085		154261		1753
106		3034		156654		1762
107		3029		159049		1755
108		3007		161443		1762
109		3047		163838		1772
110		3071		166233		1761
111		3071		168626		1744
112		3019		171020		1769
113		2970		173412		1743
114		2952		175805		1752
115		2966		178198		1774
116		2952		180592		1737
117		2956		182985		1740
118		2932		185380		1735
119		2885		187773		1751
120		2853		190167		1742
121		2874		192561		1752
122		2799		194955		1759
123		2812		197350		1751
124		2775		199745		1771
125		2795		202139		1760
126		2773		204533		1775
127		2735		206926		1761
128		2705		209320		1767
129		2672		211711		1769
130		2638		214105		1761
131		2641		216498		1769
132		2539		217493		1764
133		2501		218451		1765
134		2463		219412		1769
135		2444		220383		1767
136		2420		221319		1760
137		2404		222233		1760
138		2387		223138		1772
139		2362		224030		1764
140		2341		224907		1760
141		2315		225774		1764
142		2303		226626		1775
143		2290		227473		1775
144		2281		228305		1780
145		2264		229137		1771
146		2256		229955		1772
147		2250		230767		1779
148		2248		231577		1771
149		2245		232373		1773
150		2243		233187		1768
151		2236		233995		1772
152		2224		234797		1771
153		2220		235604		1773
154		2215		236400		1776
155		2208		237188		1780
156		2203		237979		1778
157		2203		238763		1780
158		2204		239547		1774
159		2196		240327		1780
160		2194		241104		1781
161		2190		241884		1781
162		2188		242658		1783
163		2188		243435		1785
164		2183		244210		1785
165		2182		244987		1791
166		2176		245757		1791
167		2180		246526		1789
168		2177		247296		1790
169		2180		248064		1794
170		2177		248835		1792
171		2178		249606		1789
172		2175		250375		1790
173		2173		251141		1792
174		2170		251908		1794
175		2170		252677		1795
176		2172		253448		1795
177		2169		254216		1794
178		2168		254986		1791
179		2166		255754		1794
180		2166		256514		1793
181		2166		257272		1795
182		2162		258031		1789
183		2163		258789		1794
184		2160		259544		1792
185		2155		260295		1790
186		2155		261036		1789
187		2153		261777		1794
