# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		8945		4720		3014
1		8364		9440		3047
2		7950		14160		3167
3		7584		18880		3142
4		7295		23600		3194
5		7053		28320		3159
6		6952		33040		3198
7		6836		37760		3160
8		6506		42480		3205
9		6425		47200		3161
10		6322		51920		3215
11		6145		56640		3193
12		6040		61360		3198
13		5964		66080		3223
14		5895		70800		3209
15		5815		75520		3227
16		5747		80239		3206
17		5655		84959		3236
18		5599		89678		3235
19		5586		94396		3201
20		5457		99115		3245
21		5348		103834		3224
22		5362		108551		3249
23		5290		113270		3249
24		5280		117990		3266
25		5203		122706		3272
26		5111		127420		3244
27		4998		132138		3251
28		4919		136853		3266
29		4868		141565		3261
30		4740		146274		3261
31		4713		150991		3267
32		4532		151733		3258
33		4390		152351		3233
34		4250		152930		3245
35		4183		153560		3258
36		4100		154136		3268
37		4016		154649		3287
38		3909		155126		3285
39		3828		155554		3290
40		3773		155977		3279
41		3674		156377		3277
42		3622		156739		3260
43		3565		157088		3262
44		3529		157441		3282
45		3451		157762		3273
46		3407		158056		3271
47		3359		158364		3288
48		3309		158646		3303
49		3288		158901		3297
50		3263		159116		3285
51		3222		159358		3290
52		3210		159600		3294
53		3175		159825		3288
54		3135		160050		3284
55		3092		160261		3292
56		3070		160499		3292
57		3051		160703		3300
58		3016		160885		3312
59		2981		161042		3301
60		2971		161179		3301
61		2991		161363		3301
62		2970		161546		3303
63		2939		161721		3299
64		2922		161856		3299
65		2907		162018		3295
66		2882		162189		3312
67		2878		162347		3320
68		2843		162468		3319
69		2827		162587		3310
70		2795		162718		3298
71		2781		162821		3304
72		2779		162950		3300
73		2749		163082		3302
74		2735		163192		3299
75		2736		163294		3296
76		2731		163394		3293
77		2717		163481		3298
78		2715		163557		3299
79		2722		163642		3294
80		2697		163728		3299
81		2683		163805		3295
82		2675		163883		3301
83		2656		163946		3306
84		2644		164009		3309
85		2656		164078		3314
86		2654		164155		3312
87		2651		164240		3309
88		2632		164302		3307
89		2627		164360		3305
90		2626		164395		3300
91		2615		164460		3311
92		2612		164508		3313
93		2607		164550		3312
94		2612		164592		3310
95		2614		164658		3312
96		2603		164700		3313
97		2600		164753		3312
98		2607		164796		3313
99		2591		164840		3314
100		2587		164894		3311
101		2716		169614		3311
102		2756		174334		3309
103		2817		179054		3325
104		2845		183774		3335
105		2875		188494		3333
106		2907		193214		3328
107		2924		197934		3317
108		2917		202654		3312
109		2868		207374		3300
110		2882		212093		3322
111		2920		216813		3301
112		2982		221533		3312
113		2944		226253		3312
114		2915		230973		3317
115		2934		235693		3297
116		2924		240413		3313
117		2949		245133		3312
118		2938		249853		3316
119		2945		254573		3313
120		2973		259292		3324
121		2972		264011		3304
122		2969		268731		3309
123		2921		273451		3295
124		2953		278171		3295
125		2914		282890		3303
126		2936		287608		3312
127		2910		292323		3317
128		2896		297040		3309
129		2869		301755		3314
130		2864		306475		3326
131		2825		311194		3335
132		2795		311483		3318
133		2749		311710		3317
134		2712		311964		3311
135		2677		312147		3322
136		2665		312340		3328
137		2638		312500		3330
138		2619		312630		3326
139		2609		312768		3321
140		2592		312888		3325
141		2567		313018		3330
142		2559		313162		3330
143		2533		313249		3326
144		2500		313347		3326
145		2498		313461		3332
146		2472		313555		3330
147		2465		313643		3328
148		2462		313724		3331
149		2452		313813		3332
150		2460		313901		3329
151		2447		313984		3343
152		2441		314049		3343
153		2435		314119		3339
154		2435		314200		3345
155		2419		314285		3346
156		2419		314373		3343
157		2414		314439		3342
158		2408		314515		3335
159		2411		314590		3340
160		2402		314683		3343
161		2402		314764		3337
162		2398		314850		3336
163		2386		314916		3339
164		2384		314990		3330
165		2373		315080		3329
166		2362		315151		3337
167		2342		315212		3338
168		2343		315281		3339
169		2344		315357		3340
170		2340		315425		3338
171		2335		315503		3344
172		2318		315585		3335
173		2310		315655		3332
174		2314		315728		3332
175		2305		315793		3328
176		2299		315863		3333
177		2278		315925		3327
178		2269		315975		3331
179		2266		316057		3338
180		2256		316120		3333
181		2265		316170		3336
182		2258		316226		3335
183		2253		316290		3330
184		2230		316338		3335
185		2229		316369		3337
186		2226		316407		3338
187		2217		316441		3335
188		2213		316478		3341
189		2213		316513		3335
190		2219		316533		3335
191		2213		316555		3338
192		2218		316589		3342
193		2207		316624		3343
194		2208		316645		3340
195		2208		316664		3336
196		2202		316682		3340
197		2193		316707		3338
198		2188		316731		3343
199		2192		316750		3341
200		2187		316779		3345
201		2302		321499		3332
202		2347		326219		3341
203		2355		330939		3349
204		2371		335659		3340
205		2413		340379		3337
206		2415		345099		3356
207		2386		349819		3344
208		2410		354539		3340
209		2447		359259		3337
210		2428		363979		3356
211		2434		368699		3346
212		2430		373419		3360
213		2526		378138		3354
214		2486		382858		3348
215		2491		387578		3349
216		2527		392298		3358
217		2511		397017		3352
218		2477		401737		3343
219		2440		406455		3348
220		2474		411175		3363
221		2475		415895		3359
222		2479		420612		3363
223		2482		425329		3351
224		2455		430049		3351
225		2417		434767		3360
226		2425		439484		3354
