# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		8739		4646		3008
1		7835		9215		3060
2		7205		13723		3191
3		6767		18187		3207
4		6391		22654		3187
5		6098		27096		3225
6		5865		31486		3213
7		5628		35910		3211
8		5437		40303		3238
9		5334		44708		3236
10		5195		49107		3210
11		5132		53489		3237
12		5037		57876		3217
13		4934		62262		3198
14		4876		66656		3237
15		4820		71007		3205
16		4721		75402		3231
17		4653		79757		3253
18		4586		84132		3233
19		4489		88535		3222
20		4388		92895		3239
21		4355		97285		3237
22		4275		101696		3245
23		4263		106084		3289
24		4223		110438		3285
25		4136		114812		3264
26		4063		119184		3248
27		4016		123500		3269
28		4025		127860		3250
29		3958		132215		3262
30		3943		136578		3241
31		3974		140943		3247
32		3930		145285		3239
33		3908		149633		3247
34		3894		153994		3247
35		3883		158347		3250
36		3876		162691		3251
37		3783		167056		3247
38		3712		171411		3276
39		3690		175737		3245
40		3692		180113		3258
41		3692		184461		3262
42		3672		188818		3256
43		3632		193154		3288
44		3607		197537		3276
45		3596		201873		3251
46		3540		206199		3253
47		3468		210550		3254
48		3405		214903		3246
49		3442		219253		3245
50		3397		223624		3232
51		3423		227961		3251
52		3392		232306		3257
53		3333		236645		3284
54		3326		241048		3281
55		3318		245439		3287
56		3322		249804		3285
57		3297		254164		3297
58		3313		258536		3288
59		3286		262893		3278
60		3252		267276		3261
61		3265		271632		3268
62		3219		276013		3263
63		3183		280374		3269
64		3179		284716		3273
65		3154		289052		3304
66		3097		293412		3277
67		3064		297747		3274
68		3056		302088		3287
69		3041		306439		3295
70		3053		310785		3302
71		3061		315127		3305
72		3060		319487		3297
73		3029		323832		3306
74		3014		328213		3302
75		3032		332589		3282
76		3004		336961		3294
77		2978		341323		3292
78		2986		345685		3302
79		2980		350044		3317
80		2888		354383		3283
81		2883		358719		3305
82		2884		363055		3302
83		2867		367426		3293
84		2885		371785		3278
85		2863		376167		3290
86		2878		380509		3304
87		2868		384841		3316
88		2822		389170		3331
89		2785		393487		3299
90		2790		397835		3317
91		2795		402197		3323
92		2808		406529		3308
93		2758		410885		3319
94		2777		415249		3302
95		2791		419645		3320
96		2808		424005		3332
97		2795		428353		3342
98		2786		432747		3337
99		2750		437092		3338
100		2726		441470		3325
101		2704		445829		3344
102		2715		450195		3341
103		2680		454539		3335
104		2666		458875		3291
105		2653		463239		3329
106		2672		467597		3344
107		2666		471949		3324
108		2660		476307		3334
109		2615		480651		3314
110		2590		485011		3303
111		2598		489372		3316
112		2587		493736		3310
113		2552		498129		3320
114		2548		502485		3330
115		2572		506866		3337
116		2579		511256		3345
117		2617		515598		3341
118		2570		519976		3333
119		2546		524358		3342
120		2574		528717		3329
121		2573		533092		3337
122		2568		537471		3335
123		2557		541849		3338
124		2585		546211		3346
125		2555		550590		3346
126		2542		554945		3339
127		2534		559304		3347
128		2545		563681		3344
129		2549		568055		3329
130		2535		572424		3325
131		2530		576820		3330
132		2509		581195		3338
133		2477		585568		3311
134		2519		589967		3326
135		2516		594354		3332
136		2495		598721		3347
137		2454		603101		3307
138		2478		607452		3352
139		2482		611846		3339
140		2469		616231		3344
141		2470		620595		3322
142		2458		624953		3323
143		2475		629336		3303
144		2449		633720		3321
145		2401		638094		3326
146		2358		642465		3315
147		2437		646854		3331
148		2436		651234		3319
149		2469		655618		3320
150		2419		660003		3316
151		2396		664399		3326
152		2390		668785		3323
153		2411		673115		3319
154		2355		677487		3339
155		2331		681861		3335
156		2318		686232		3343
157		2333		690604		3336
158		2341		695018		3339
159		2318		699413		3338
160		2340		703769		3337
161		2361		708148		3341
162		2331		712533		3349
163		2292		716899		3336
164		2270		721266		3348
165		2318		725640		3345
166		2307		730016		3351
167		2301		734387		3345
168		2265		738772		3326
169		2265		743172		3358
