# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		8746		4664		3003
1		8056		9273		3050
2		7612		13855		3124
3		7197		18380		3164
4		6792		22905		3244
5		6571		27407		3227
6		6397		31909		3249
7		6215		36427		3259
8		6049		40934		3255
9		5960		45422		3262
10		5782		49898		3265
11		5657		54368		3281
12		5570		58825		3248
13		5468		63301		3282
14		5501		67804		3311
15		5416		72262		3293
16		5367		76736		3321
17		5256		81215		3330
18		5132		85687		3302
19		5060		90134		3324
20		5027		94577		3336
21		4937		99015		3365
22		4901		103460		3366
23		4815		107887		3381
24		4729		112341		3364
25		4654		116740		3343
26		4623		121186		3360
27		4483		125612		3368
28		4414		130067		3339
29		4369		134504		3336
30		4265		138929		3349
31		4244		143355		3352
32		4230		147786		3368
33		4222		152203		3337
34		4244		156606		3335
35		4197		161023		3343
36		4148		165450		3336
37		4136		169867		3364
38		4078		174307		3362
39		4079		178741		3357
40		4091		183161		3373
41		4014		187579		3366
42		4003		192008		3366
43		4073		196448		3380
44		3997		200879		3368
45		3964		205310		3367
46		3868		209720		3378
47		3899		214123		3377
48		3897		218565		3373
49		3957		222997		3359
50		3969		227433		3370
51		3892		231859		3374
52		3870		236297		3402
53		3860		240746		3377
54		3842		245194		3380
55		3818		249646		3355
56		3790		254098		3361
57		3696		258510		3384
58		3694		262932		3370
59		3702		267364		3381
60		3641		271794		3385
61		3623		276215		3379
62		3590		280618		3387
63		3614		285025		3382
64		3612		289450		3362
65		3570		293870		3376
66		3482		298288		3363
67		3462		302703		3355
68		3451		307137		3346
69		3416		311537		3372
70		3435		315968		3397
71		3386		320361		3403
72		3447		324752		3409
73		3385		329179		3394
74		3348		333601		3389
75		3346		338009		3371
76		3391		342392		3388
77		3318		346805		3380
78		3319		351222		3386
79		3322		355635		3409
80		3307		360051		3398
81		3297		364417		3404
82		3269		368801		3414
83		3284		373214		3393
84		3267		377626		3402
85		3319		382066		3415
86		3281		386497		3420
87		3220		390941		3417
88		3257		395358		3423
89		3269		399741		3436
90		3246		404145		3431
91		3267		408545		3424
92		3266		412986		3426
93		3309		417406		3397
94		3310		421819		3401
95		3256		426244		3388
96		3262		430642		3392
97		3251		435039		3397
98		3211		439450		3392
99		3239		443867		3391
100		3236		448290		3392
101		3216		452731		3373
102		3231		457151		3396
103		3207		461589		3387
104		3187		465997		3393
105		3138		470423		3417
106		3167		474865		3419
107		3117		479272		3425
108		3115		483692		3405
109		3139		488090		3423
110		3109		492491		3400
111		3083		496906		3410
112		3082		501322		3407
113		3070		505713		3422
114		3028		510113		3430
115		3039		514516		3414
116		3042		518954		3435
117		2979		523335		3431
118		2970		527748		3415
119		2944		532194		3390
120		2899		536595		3408
121		2924		541022		3412
122		2898		545432		3428
123		2923		549828		3429
124		2907		554273		3427
125		2862		558687		3404
126		2944		563092		3424
127		2912		567530		3386
128		2908		571930		3393
129		2923		576337		3404
130		2913		580776		3392
131		2934		585213		3396
132		2878		589635		3415
133		2894		594037		3408
134		2839		598458		3422
135		2809		602876		3400
136		2831		607277		3405
137		2811		611691		3417
138		2817		616085		3411
139		2781		620481		3429
140		2788		624889		3426
141		2843		629320		3402
142		2817		633749		3422
143		2846		638168		3412
144		2885		642579		3440
145		2882		646986		3449
146		2845		651390		3422
147		2799		655812		3439
148		2762		660217		3433
149		2714		664618		3450
150		2734		669038		3433
151		2751		673441		3423
152		2737		677840		3447
153		2742		682254		3406
154		2727		686704		3413
155		2731		691101		3432
156		2745		695523		3427
157		2757		699925		3429
158		2755		704340		3417
159		2764		708765		3448
160		2741		713179		3460
161		2663		717621		3434
162		2674		722030		3428
163		2620		726427		3433
164		2648		730813		3422
165		2664		735251		3411
166		2629		739673		3413
167		2543		744076		3417
168		2514		748492		3427
169		2482		752900		3428
170		2511		757289		3429
171		2511		761702		3441
172		2549		766106		3441
173		2597		770541		3437
174		2625		774975		3430
175		2623		779404		3420
176		2630		783801		3433
177		2600		788231		3437
178		2621		792649		3417
179		2636		797055		3430
180		2585		801476		3445
181		2589		805916		3425
182		2528		810337		3407
183		2530		814756		3429
184		2551		819132		3424
185		2518		823564		3417
186		2527		827982		3431
187		2576		832383		3440
188		2524		836808		3439
189		2529		841226		3427
190		2495		845648		3433
191		2511		850068		3449
192		2518		854470		3483
193		2486		858884		3441
194		2506		863291		3462
195		2539		867710		3469
196		2496		872128		3456
197		2458		876568		3452
198		2433		880964		3454
199		2457		885390		3459
200		2485		889799		3428
201		2504		894193		3447
202		2556		898614		3442
203		2529		903034		3442
204		2485		907447		3439
205		2458		911885		3449
206		2419		916324		3464
207		2495		920728		3464
208		2438		925170		3444
209		2429		929594		3447
210		2469		933998		3426
211		2494		938416		3437
212		2443		942798		3448
213		2469		947212		3459
214		2528		951622		3457
215		2489		956063		3440
216		2467		960482		3437
217		2433		964927		3441
218		2408		969316		3452
219		2424		973735		3435
220		2440		978115		3448
221		2409		982553		3430
222		2390		986968		3439
223		2428		991390		3429
224		2405		995802		3422
225		2417		1000214		3434
226		2411		1004632		3445
227		2390		1009046		3453
228		2392		1013453		3418
229		2344		1017877		3423
230		2361		1022301		3446
231		2389		1026742		3440
232		2447		1031179		3441
233		2431		1035587		3437
234		2423		1040002		3453
235		2400		1044414		3439
236		2420		1048847		3437
237		2378		1053280		3432
238		2380		1057723		3427
239		2391		1062138		3446
240		2357		1066554		3446
241		2393		1070984		3439
242		2376		1075404		3436
243		2318		1079813		3443
244		2305		1084264		3434
245		2295		1088713		3439
246		2261		1093138		3449
247		2245		1097548		3444
