# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		451264		61828		42543
1		321253		121805		45348
2		259016		180802		46341
3		227946		239002		46875
4		209645		296829		47034
5		197577		354500		47185
6		190125		411915		47356
7		183608		469175		47417
8		178753		526360		47429
9		175511		583307		47366
10		173131		640277		47343
11		171122		697181		47342
12		169531		754011		47355
13		168505		810785		47408
14		167573		867630		47377
15		166815		924354		47465
16		166104		981180		47452
17		165455		1037891		47451
18		164925		1094515		47463
19		164535		1151159		47449
20		164086		1207797		47514
21		163700		1264506		47428
22		163320		1321145		47534
23		163081		1377944		47486
24		162898		1434582		47511
25		162570		1491216		47471
26		162191		1547946		47468
27		161766		1604700		47465
28		161302		1661286		47545
29		160766		1717904		47458
30		160343		1774624		47492
31		159889		1831248		47549
32		159700		1887956		47608
33		159595		1944580		47526
34		159238		2001252		47483
35		159122		2057807		47517
36		158906		2114440		47457
37		158791		2171059		47536
38		158751		2227645		47519
39		158503		2284286		47569
40		158224		2340918		47555
41		158123		2397575		47486
42		158003		2454083		47539
43		157892		2510751		47501
44		157924		2567389		47500
45		157858		2623936		47439
46		157675		2680634		47487
47		157649		2737400		47488
48		157618		2793997		47536
49		157468		2850744		47619
50		157346		2907396		47572
51		157243		2963917		47508
52		157164		3020509		47464
53		157076		3077055		47510
54		157105		3133531		47511
55		157049		3190102		47545
56		156907		3246568		47500
57		156742		3303208		47591
58		156590		3359715		47536
59		156548		3416269		47515
60		156510		3472943		47551
61		156469		3529524		47538
62		156277		3586157		47484
63		156226		3642724		47546
64		156224		3699287		47666
65		156074		3755965		47497
66		156017		3812514		47574
67		155817		3869030		47647
68		155745		3925747		47601
69		155586		3982162		47652
70		155479		4038744		47511
71		155287		4095299		47507
72		155163		4151940		47560
73		155039		4208388		47585
74		154920		4265044		47520
75		154847		4321715		47579
76		154865		4378368		47576
77		154898		4435088		47614
78		154826		4491726		47620
79		154740		4548310		47594
80		154688		4604852		47563
81		154613		4661456		47611
82		154617		4717852		47636
83		154554		4774416		47720
84		154463		4830987		47669
85		154459		4887585		47613
86		154481		4944187		47589
87		154531		5000640		47510
88		154509		5057333		47528
89		154360		5113898		47560
90		154152		5170485		47623
91		154077		5226996		47637
92		154003		5283542		47630
93		153820		5340161		47540
94		153646		5396641		47547
95		153470		5453188		47492
96		153362		5509603		47551
97		153161		5566347		47552
98		153191		5622943		47608
99		152998		5679482		47550
100		152981		5735987		47658
101		152867		5792455		47634
102		152687		5849007		47618
103		152570		5905578		47661
104		152477		5962155		47679
105		152464		6018661		47732
106		152094		6075307		47694
107		151899		6131826		47661
108		151642		6188461		47709
109		151436		6244924		47706
110		151251		6301574		47738
111		151185		6358151		47711
112		151055		6414794		47684
113		151010		6471266		47677
114		150929		6527965		47762
115		150861		6584573		47731
116		150765		6641011		47735
117		150635		6697461		47664
118		150585		6753992		47690
119		150468		6810454		47710
120		150208		6867076		47710
121		150241		6923560		47722
122		150132		6980169		47673
123		150055		7036783		47581
124		149885		7093361		47640
125		149793		7149869		47640
126		149728		7206353		47639
127		149579		7262875		47714
128		149336		7319472		47700
129		149063		7375977		47657
130		148861		7432526		47679
131		148652		7488997		47618
132		148505		7545464		47659
133		148377		7601921		47695
134		148237		7658437		47656
135		148172		7714943		47657
136		148133		7771442		47675
137		148006		7827856		47645
138		147956		7884350		47644
139		147848		7940925		47650
140		147638		7997422		47657
141		147602		8053875		47675
142		147528		8110265		47615
143		147412		8166812		47660
144		147378		8223173		47710
145		147342		8279622		47677
146		147112		8336011		47655
147		147143		8392439		47585
148		147226		8448935		47626
149		147137		8505371		47653
150		147059		8561768		47638
